Column1,Entity,Code,Year,cases,Total population,nsuffering,ndeaths,Age,Agecount,Gender,Gendercount
65,Georgia,GEO,2013,20321,4278410,6767,54,35-49 years,1707,Others,0
65,Georgia,GEO,2013,20321,4278410,6767,54,50-69 years,923,Male,13886.5
65,Georgia,GEO,2013,20321,4278410,6767,54,50-69 years,923,Female,6548.5
65,Georgia,GEO,2013,20321,4278410,6767,54,50-69 years,923,Others,0
65,Georgia,GEO,2013,20321,4278410,6767,54, 70+ years ,640,Male,13886.5
65,Georgia,GEO,2013,20321,4278410,6767,54, 70+ years ,640,Female,6548.5
65,Georgia,GEO,2013,20321,4278410,6767,54, 70+ years ,640,Others,0
66,Germany,DEU,2013,735714,81804228,186930,1396,5-14 years,7571,Male,510132.5
66,Germany,DEU,2013,735714,81804228,186930,1396,5-14 years,7571,Female,228489
66,Germany,DEU,2013,735714,81804228,186930,1396,5-14 years,7571,Others,0
66,Germany,DEU,2013,735714,81804228,186930,1396,15-24 years,355832,Male,510132.5
66,Germany,DEU,2013,735714,81804228,186930,1396,15-24 years,355832,Female,228489
66,Germany,DEU,2013,735714,81804228,186930,1396,15-24 years,355832,Others,0
66,Germany,DEU,2013,735714,81804228,186930,1396,25-34 years,280282,Male,510132.5
66,Germany,DEU,2013,735714,81804228,186930,1396,25-34 years,280282,Female,228489
66,Germany,DEU,2013,735714,81804228,186930,1396,25-34 years,280282,Others,0
66,Germany,DEU,2013,735714,81804228,186930,1396,35-49 years,56282,Male,510132.5
66,Germany,DEU,2013,735714,81804228,186930,1396,35-49 years,56282,Female,228489
66,Germany,DEU,2013,735714,81804228,186930,1396,35-49 years,56282,Others,0
66,Germany,DEU,2013,735714,81804228,186930,1396,50-69 years,22339,Male,510132.5
66,Germany,DEU,2013,735714,81804228,186930,1396,50-69 years,22339,Female,228489
66,Germany,DEU,2013,735714,81804228,186930,1396,50-69 years,22339,Others,0
66,Germany,DEU,2013,735714,81804228,186930,1396, 70+ years ,13408,Male,510132.5
66,Germany,DEU,2013,735714,81804228,186930,1396, 70+ years ,13408,Female,228489
66,Germany,DEU,2013,735714,81804228,186930,1396, 70+ years ,13408,Others,0
67,Ghana,GHA,2013,158639,26131336,74790,652,5-14 years,343,Male,108475
67,Ghana,GHA,2013,158639,26131336,74790,652,5-14 years,343,Female,53281.5
67,Ghana,GHA,2013,158639,26131336,74790,652,5-14 years,343,Others,0
67,Ghana,GHA,2013,158639,26131336,74790,652,15-24 years,49464,Male,108475
67,Ghana,GHA,2013,158639,26131336,74790,652,15-24 years,49464,Female,53281.5
67,Ghana,GHA,2013,158639,26131336,74790,652,15-24 years,49464,Others,0
67,Ghana,GHA,2013,158639,26131336,74790,652,25-34 years,75460,Male,108475
67,Ghana,GHA,2013,158639,26131336,74790,652,25-34 years,75460,Female,53281.5
67,Ghana,GHA,2013,158639,26131336,74790,652,25-34 years,75460,Others,0
67,Ghana,GHA,2013,158639,26131336,74790,652,35-49 years,13721,Male,108475
67,Ghana,GHA,2013,158639,26131336,74790,652,35-49 years,13721,Female,53281.5
67,Ghana,GHA,2013,158639,26131336,74790,652,35-49 years,13721,Others,0
67,Ghana,GHA,2013,158639,26131336,74790,652,50-69 years,13342,Male,108475
67,Ghana,GHA,2013,158639,26131336,74790,652,50-69 years,13342,Female,53281.5
67,Ghana,GHA,2013,158639,26131336,74790,652,50-69 years,13342,Others,0
67,Ghana,GHA,2013,158639,26131336,74790,652, 70+ years ,6309,Male,108475
67,Ghana,GHA,2013,158639,26131336,74790,652, 70+ years ,6309,Female,53281.5
67,Ghana,GHA,2013,158639,26131336,74790,652, 70+ years ,6309,Others,0
68,Greece,GRC,2013,61490,11445691,23492,219,5-14 years,534,Male,43155
68,Greece,GRC,2013,61490,11445691,23492,219,5-14 years,534,Female,18356
68,Greece,GRC,2013,61490,11445691,23492,219,5-14 years,534,Others,0
68,Greece,GRC,2013,61490,11445691,23492,219,15-24 years,25626,Male,43155
68,Greece,GRC,2013,61490,11445691,23492,219,15-24 years,25626,Female,18356
68,Greece,GRC,2013,61490,11445691,23492,219,15-24 years,25626,Others,0
68,Greece,GRC,2013,61490,11445691,23492,219,25-34 years,25494,Male,43155
68,Greece,GRC,2013,61490,11445691,23492,219,25-34 years,25494,Female,18356
68,Greece,GRC,2013,61490,11445691,23492,219,25-34 years,25494,Others,0
68,Greece,GRC,2013,61490,11445691,23492,219,35-49 years,4877,Male,43155
68,Greece,GRC,2013,61490,11445691,23492,219,35-49 years,4877,Female,18356
68,Greece,GRC,2013,61490,11445691,23492,219,35-49 years,4877,Others,0
68,Greece,GRC,2013,61490,11445691,23492,219,50-69 years,3717,Male,43155
68,Greece,GRC,2013,61490,11445691,23492,219,50-69 years,3717,Female,18356
68,Greece,GRC,2013,61490,11445691,23492,219,50-69 years,3717,Others,0
68,Greece,GRC,2013,61490,11445691,23492,219, 70+ years ,1242,Male,43155
68,Greece,GRC,2013,61490,11445691,23492,219, 70+ years ,1242,Female,18356
68,Greece,GRC,2013,61490,11445691,23492,219, 70+ years ,1242,Others,0
69,Greenland,GRL,2013,1101,57300,260,1,5-14 years,8,Male,645.5
69,Greenland,GRL,2013,1101,57300,260,1,5-14 years,8,Female,450
69,Greenland,GRL,2013,1101,57300,260,1,5-14 years,8,Others,5.5
69,Greenland,GRL,2013,1101,57300,260,1,15-24 years,581,Male,645.5
69,Greenland,GRL,2013,1101,57300,260,1,15-24 years,581,Female,450
69,Greenland,GRL,2013,1101,57300,260,1,15-24 years,581,Others,5.5
69,Greenland,GRL,2013,1101,57300,260,1,25-34 years,370,Male,645.5
69,Greenland,GRL,2013,1101,57300,260,1,25-34 years,370,Female,450
69,Greenland,GRL,2013,1101,57300,260,1,25-34 years,370,Others,5.5
69,Greenland,GRL,2013,1101,57300,260,1,35-49 years,90,Male,645.5
69,Greenland,GRL,2013,1101,57300,260,1,35-49 years,90,Female,450
69,Greenland,GRL,2013,1101,57300,260,1,35-49 years,90,Others,5.5
69,Greenland,GRL,2013,1101,57300,260,1,50-69 years,24,Male,645.5
69,Greenland,GRL,2013,1101,57300,260,1,50-69 years,24,Female,450
69,Greenland,GRL,2013,1101,57300,260,1,50-69 years,24,Others,5.5
69,Greenland,GRL,2013,1101,57300,260,1, 70+ years ,28,Male,645.5
69,Greenland,GRL,2013,1101,57300,260,1, 70+ years ,28,Female,450
69,Greenland,GRL,2013,1101,57300,260,1, 70+ years ,28,Others,5.5
70,Grenada,GRD,2013,816,105719,225,1,5-14 years,8,Male,520
70,Grenada,GRD,2013,816,105719,225,1,5-14 years,8,Female,292.5
70,Grenada,GRD,2013,816,105719,225,1,5-14 years,8,Others,3.5
70,Grenada,GRD,2013,816,105719,225,1,15-24 years,357,Male,520
70,Grenada,GRD,2013,816,105719,225,1,15-24 years,357,Female,292.5
70,Grenada,GRD,2013,816,105719,225,1,15-24 years,357,Others,3.5
70,Grenada,GRD,2013,816,105719,225,1,25-34 years,319,Male,520
70,Grenada,GRD,2013,816,105719,225,1,25-34 years,319,Female,292.5
70,Grenada,GRD,2013,816,105719,225,1,25-34 years,319,Others,3.5
70,Grenada,GRD,2013,816,105719,225,1,35-49 years,71,Male,520
70,Grenada,GRD,2013,816,105719,225,1,35-49 years,71,Female,292.5
70,Grenada,GRD,2013,816,105719,225,1,35-49 years,71,Others,3.5
70,Grenada,GRD,2013,816,105719,225,1,50-69 years,34,Male,520
70,Grenada,GRD,2013,816,105719,225,1,50-69 years,34,Female,292.5
70,Grenada,GRD,2013,816,105719,225,1,50-69 years,34,Others,3.5
70,Grenada,GRD,2013,816,105719,225,1, 70+ years ,27,Male,520
70,Grenada,GRD,2013,816,105719,225,1, 70+ years ,27,Female,292.5
70,Grenada,GRD,2013,816,105719,225,1, 70+ years ,27,Others,3.5
71,Guam,GUM,2013,1498,186562,367,2,5-14 years,14,Male,964
71,Guam,GUM,2013,1498,186562,367,2,5-14 years,14,Female,519.5
71,Guam,GUM,2013,1498,186562,367,2,5-14 years,14,Others,14.5
71,Guam,GUM,2013,1498,186562,367,2,15-24 years,750,Male,964
71,Guam,GUM,2013,1498,186562,367,2,15-24 years,750,Female,519.5
71,Guam,GUM,2013,1498,186562,367,2,15-24 years,750,Others,14.5
71,Guam,GUM,2013,1498,186562,367,2,25-34 years,596,Male,964
71,Guam,GUM,2013,1498,186562,367,2,25-34 years,596,Female,519.5
71,Guam,GUM,2013,1498,186562,367,2,25-34 years,596,Others,14.5
71,Guam,GUM,2013,1498,186562,367,2,35-49 years,129,Male,964
71,Guam,GUM,2013,1498,186562,367,2,35-49 years,129,Female,519.5
71,Guam,GUM,2013,1498,186562,367,2,35-49 years,129,Others,14.5
71,Guam,GUM,2013,1498,186562,367,2,50-69 years,0,Male,964
71,Guam,GUM,2013,1498,186562,367,2,50-69 years,0,Female,519.5
71,Guam,GUM,2013,1498,186562,367,2,50-69 years,0,Others,14.5
71,Guam,GUM,2013,1498,186562,367,2, 70+ years ,37,Male,964
71,Guam,GUM,2013,1498,186562,367,2, 70+ years ,37,Female,519.5
71,Guam,GUM,2013,1498,186562,367,2, 70+ years ,37,Others,14.5
72,Guatemala,GTM,2013,105347,15527502,44366,303,5-14 years,236,Male,69892
72,Guatemala,GTM,2013,105347,15527502,44366,303,5-14 years,236,Female,37652
72,Guatemala,GTM,2013,105347,15527502,44366,303,5-14 years,236,Others,0
72,Guatemala,GTM,2013,105347,15527502,44366,303,15-24 years,42405,Male,69892
72,Guatemala,GTM,2013,105347,15527502,44366,303,15-24 years,42405,Female,37652
72,Guatemala,GTM,2013,105347,15527502,44366,303,15-24 years,42405,Others,0
72,Guatemala,GTM,2013,105347,15527502,44366,303,25-34 years,44331,Male,69892
72,Guatemala,GTM,2013,105347,15527502,44366,303,25-34 years,44331,Female,37652
72,Guatemala,GTM,2013,105347,15527502,44366,303,25-34 years,44331,Others,0
72,Guatemala,GTM,2013,105347,15527502,44366,303,35-49 years,9499,Male,69892
72,Guatemala,GTM,2013,105347,15527502,44366,303,35-49 years,9499,Female,37652
72,Guatemala,GTM,2013,105347,15527502,44366,303,35-49 years,9499,Others,0
72,Guatemala,GTM,2013,105347,15527502,44366,303,50-69 years,5513,Male,69892
72,Guatemala,GTM,2013,105347,15527502,44366,303,50-69 years,5513,Female,37652
72,Guatemala,GTM,2013,105347,15527502,44366,303,50-69 years,5513,Others,0
72,Guatemala,GTM,2013,105347,15527502,44366,303, 70+ years ,3363,Male,69892
72,Guatemala,GTM,2013,105347,15527502,44366,303, 70+ years ,3363,Female,37652
72,Guatemala,GTM,2013,105347,15527502,44366,303, 70+ years ,3363,Others,0
73,Guinea,GIN,2013,47342,10753680,20337,155,5-14 years,62,Male,29799.5
73,Guinea,GIN,2013,47342,10753680,20337,155,5-14 years,62,Female,18523
73,Guinea,GIN,2013,47342,10753680,20337,155,5-14 years,62,Others,0
73,Guinea,GIN,2013,47342,10753680,20337,155,15-24 years,15192,Male,29799.5
73,Guinea,GIN,2013,47342,10753680,20337,155,15-24 years,15192,Female,18523
73,Guinea,GIN,2013,47342,10753680,20337,155,15-24 years,15192,Others,0
73,Guinea,GIN,2013,47342,10753680,20337,155,25-34 years,22788,Male,29799.5
73,Guinea,GIN,2013,47342,10753680,20337,155,25-34 years,22788,Female,18523
73,Guinea,GIN,2013,47342,10753680,20337,155,25-34 years,22788,Others,0
73,Guinea,GIN,2013,47342,10753680,20337,155,35-49 years,4127,Male,29799.5
73,Guinea,GIN,2013,47342,10753680,20337,155,35-49 years,4127,Female,18523
73,Guinea,GIN,2013,47342,10753680,20337,155,35-49 years,4127,Others,0
73,Guinea,GIN,2013,47342,10753680,20337,155,50-69 years,3388,Male,29799.5
73,Guinea,GIN,2013,47342,10753680,20337,155,50-69 years,3388,Female,18523
73,Guinea,GIN,2013,47342,10753680,20337,155,50-69 years,3388,Others,0
73,Guinea,GIN,2013,47342,10753680,20337,155, 70+ years ,1785,Male,29799.5
73,Guinea,GIN,2013,47342,10753680,20337,155, 70+ years ,1785,Female,18523
73,Guinea,GIN,2013,47342,10753680,20337,155, 70+ years ,1785,Others,0
74,Guinea-Bissau,GNB,2013,7572,1612913,3511,29,5-14 years,10,Male,4861
74,Guinea-Bissau,GNB,2013,7572,1612913,3511,29,5-14 years,10,Female,2838
74,Guinea-Bissau,GNB,2013,7572,1612913,3511,29,5-14 years,10,Others,0
74,Guinea-Bissau,GNB,2013,7572,1612913,3511,29,15-24 years,2390,Male,4861
74,Guinea-Bissau,GNB,2013,7572,1612913,3511,29,15-24 years,2390,Female,2838
74,Guinea-Bissau,GNB,2013,7572,1612913,3511,29,15-24 years,2390,Others,0
74,Guinea-Bissau,GNB,2013,7572,1612913,3511,29,25-34 years,3653,Male,4861
74,Guinea-Bissau,GNB,2013,7572,1612913,3511,29,25-34 years,3653,Female,2838
74,Guinea-Bissau,GNB,2013,7572,1612913,3511,29,25-34 years,3653,Others,0
74,Guinea-Bissau,GNB,2013,7572,1612913,3511,29,35-49 years,673,Male,4861
74,Guinea-Bissau,GNB,2013,7572,1612913,3511,29,35-49 years,673,Female,2838
74,Guinea-Bissau,GNB,2013,7572,1612913,3511,29,35-49 years,673,Others,0
74,Guinea-Bissau,GNB,2013,7572,1612913,3511,29,50-69 years,570,Male,4861
74,Guinea-Bissau,GNB,2013,7572,1612913,3511,29,50-69 years,570,Female,2838
74,Guinea-Bissau,GNB,2013,7572,1612913,3511,29,50-69 years,570,Others,0
74,Guinea-Bissau,GNB,2013,7572,1612913,3511,29, 70+ years ,276,Male,4861
74,Guinea-Bissau,GNB,2013,7572,1612913,3511,29, 70+ years ,276,Female,2838
74,Guinea-Bissau,GNB,2013,7572,1612913,3511,29, 70+ years ,276,Others,0
75,Guyana,GUY,2013,5423,759262,1778,10,5-14 years,46,Male,3653
75,Guyana,GUY,2013,5423,759262,1778,10,5-14 years,46,Female,1805.5
75,Guyana,GUY,2013,5423,759262,1778,10,5-14 years,46,Others,0
75,Guyana,GUY,2013,5423,759262,1778,10,15-24 years,2172,Male,3653
75,Guyana,GUY,2013,5423,759262,1778,10,15-24 years,2172,Female,1805.5
75,Guyana,GUY,2013,5423,759262,1778,10,15-24 years,2172,Others,0
75,Guyana,GUY,2013,5423,759262,1778,10,25-34 years,2224,Male,3653
75,Guyana,GUY,2013,5423,759262,1778,10,25-34 years,2224,Female,1805.5
75,Guyana,GUY,2013,5423,759262,1778,10,25-34 years,2224,Others,0
75,Guyana,GUY,2013,5423,759262,1778,10,35-49 years,461,Male,3653
75,Guyana,GUY,2013,5423,759262,1778,10,35-49 years,461,Female,1805.5
75,Guyana,GUY,2013,5423,759262,1778,10,35-49 years,461,Others,0
75,Guyana,GUY,2013,5423,759262,1778,10,50-69 years,333,Male,3653
75,Guyana,GUY,2013,5423,759262,1778,10,50-69 years,333,Female,1805.5
75,Guyana,GUY,2013,5423,759262,1778,10,50-69 years,333,Others,0
75,Guyana,GUY,2013,5423,759262,1778,10, 70+ years ,187,Male,3653
75,Guyana,GUY,2013,5423,759262,1778,10, 70+ years ,187,Female,1805.5
75,Guyana,GUY,2013,5423,759262,1778,10, 70+ years ,187,Others,0
76,Haiti,HTI,2013,64689,10388424,17594,68,5-14 years,506,Male,42407
76,Haiti,HTI,2013,64689,10388424,17594,68,5-14 years,506,Female,23365.5
76,Haiti,HTI,2013,64689,10388424,17594,68,5-14 years,506,Others,0
76,Haiti,HTI,2013,64689,10388424,17594,68,15-24 years,27173,Male,42407
76,Haiti,HTI,2013,64689,10388424,17594,68,15-24 years,27173,Female,23365.5
76,Haiti,HTI,2013,64689,10388424,17594,68,15-24 years,27173,Others,0
76,Haiti,HTI,2013,64689,10388424,17594,68,25-34 years,26228,Male,42407
76,Haiti,HTI,2013,64689,10388424,17594,68,25-34 years,26228,Female,23365.5
76,Haiti,HTI,2013,64689,10388424,17594,68,25-34 years,26228,Others,0
76,Haiti,HTI,2013,64689,10388424,17594,68,35-49 years,5828,Male,42407
76,Haiti,HTI,2013,64689,10388424,17594,68,35-49 years,5828,Female,23365.5
76,Haiti,HTI,2013,64689,10388424,17594,68,35-49 years,5828,Others,0
76,Haiti,HTI,2013,64689,10388424,17594,68,50-69 years,2551,Male,42407
76,Haiti,HTI,2013,64689,10388424,17594,68,50-69 years,2551,Female,23365.5
76,Haiti,HTI,2013,64689,10388424,17594,68,50-69 years,2551,Others,0
76,Haiti,HTI,2013,64689,10388424,17594,68, 70+ years ,2403,Male,42407
76,Haiti,HTI,2013,64689,10388424,17594,68, 70+ years ,2403,Female,23365.5
76,Haiti,HTI,2013,64689,10388424,17594,68, 70+ years ,2403,Others,0
77,Honduras,HND,2013,55660,8071522,19376,152,5-14 years,263,Male,37307
77,Honduras,HND,2013,55660,8071522,19376,152,5-14 years,263,Female,19312
77,Honduras,HND,2013,55660,8071522,19376,152,5-14 years,263,Others,0
77,Honduras,HND,2013,55660,8071522,19376,152,15-24 years,23735,Male,37307
77,Honduras,HND,2013,55660,8071522,19376,152,15-24 years,23735,Female,19312
77,Honduras,HND,2013,55660,8071522,19376,152,15-24 years,23735,Others,0
77,Honduras,HND,2013,55660,8071522,19376,152,25-34 years,21218,Male,37307
77,Honduras,HND,2013,55660,8071522,19376,152,25-34 years,21218,Female,19312
77,Honduras,HND,2013,55660,8071522,19376,152,25-34 years,21218,Others,0
77,Honduras,HND,2013,55660,8071522,19376,152,35-49 years,4932,Male,37307
77,Honduras,HND,2013,55660,8071522,19376,152,35-49 years,4932,Female,19312
77,Honduras,HND,2013,55660,8071522,19376,152,35-49 years,4932,Others,0
77,Honduras,HND,2013,55660,8071522,19376,152,50-69 years,3253,Male,37307
77,Honduras,HND,2013,55660,8071522,19376,152,50-69 years,3253,Female,19312
77,Honduras,HND,2013,55660,8071522,19376,152,50-69 years,3253,Others,0
77,Honduras,HND,2013,55660,8071522,19376,152, 70+ years ,2259,Male,37307
77,Honduras,HND,2013,55660,8071522,19376,152, 70+ years ,2259,Female,19312
77,Honduras,HND,2013,55660,8071522,19376,152, 70+ years ,2259,Others,0
78,Hungary,HUN,2013,71958,9933795,15926,45,5-14 years,498,Male,46865.5
78,Hungary,HUN,2013,71958,9933795,15926,45,5-14 years,498,Female,25168.5
78,Hungary,HUN,2013,71958,9933795,15926,45,5-14 years,498,Others,0
78,Hungary,HUN,2013,71958,9933795,15926,45,15-24 years,36313,Male,46865.5
78,Hungary,HUN,2013,71958,9933795,15926,45,15-24 years,36313,Female,25168.5
78,Hungary,HUN,2013,71958,9933795,15926,45,15-24 years,36313,Others,0
78,Hungary,HUN,2013,71958,9933795,15926,45,25-34 years,29041,Male,46865.5
78,Hungary,HUN,2013,71958,9933795,15926,45,25-34 years,29041,Female,25168.5
78,Hungary,HUN,2013,71958,9933795,15926,45,25-34 years,29041,Others,0
78,Hungary,HUN,2013,71958,9933795,15926,45,35-49 years,5823,Male,46865.5
78,Hungary,HUN,2013,71958,9933795,15926,45,35-49 years,5823,Female,25168.5
78,Hungary,HUN,2013,71958,9933795,15926,45,35-49 years,5823,Others,0
78,Hungary,HUN,2013,71958,9933795,15926,45,50-69 years,0,Male,46865.5
78,Hungary,HUN,2013,71958,9933795,15926,45,50-69 years,0,Female,25168.5
78,Hungary,HUN,2013,71958,9933795,15926,45,50-69 years,0,Others,0
78,Hungary,HUN,2013,71958,9933795,15926,45, 70+ years ,1486,Male,46865.5
78,Hungary,HUN,2013,71958,9933795,15926,45, 70+ years ,1486,Female,25168.5
78,Hungary,HUN,2013,71958,9933795,15926,45, 70+ years ,1486,Others,0
79,Iceland,ISL,2013,2288,331996,865,9,5-14 years,17,Male,1511.5
79,Iceland,ISL,2013,2288,331996,865,9,5-14 years,17,Female,775.5
79,Iceland,ISL,2013,2288,331996,865,9,5-14 years,17,Others,1
79,Iceland,ISL,2013,2288,331996,865,9,15-24 years,954,Male,1511.5
79,Iceland,ISL,2013,2288,331996,865,9,15-24 years,954,Female,775.5
79,Iceland,ISL,2013,2288,331996,865,9,15-24 years,954,Others,1
79,Iceland,ISL,2013,2288,331996,865,9,25-34 years,928,Male,1511.5
79,Iceland,ISL,2013,2288,331996,865,9,25-34 years,928,Female,775.5
79,Iceland,ISL,2013,2288,331996,865,9,25-34 years,928,Others,1
79,Iceland,ISL,2013,2288,331996,865,9,35-49 years,190,Male,1511.5
79,Iceland,ISL,2013,2288,331996,865,9,35-49 years,190,Female,775.5
79,Iceland,ISL,2013,2288,331996,865,9,35-49 years,190,Others,1
79,Iceland,ISL,2013,2288,331996,865,9,50-69 years,139,Male,1511.5
79,Iceland,ISL,2013,2288,331996,865,9,50-69 years,139,Female,775.5
79,Iceland,ISL,2013,2288,331996,865,9,50-69 years,139,Others,1
79,Iceland,ISL,2013,2288,331996,865,9, 70+ years ,60,Male,1511.5
79,Iceland,ISL,2013,2288,331996,865,9, 70+ years ,60,Female,775.5
79,Iceland,ISL,2013,2288,331996,865,9, 70+ years ,60,Others,1
80,India,IND,2013,6494642,1275137828,2177368,10214,5-14 years,26607,Male,4169993.5
80,India,IND,2013,6494642,1275137828,2177368,10214,5-14 years,26607,Female,2284372.5
80,India,IND,2013,6494642,1275137828,2177368,10214,5-14 years,26607,Others,40276
80,India,IND,2013,6494642,1275137828,2177368,10214,15-24 years,1969196,Male,4169993.5
80,India,IND,2013,6494642,1275137828,2177368,10214,15-24 years,1969196,Female,2284372.5
80,India,IND,2013,6494642,1275137828,2177368,10214,15-24 years,1969196,Others,40276
80,India,IND,2013,6494642,1275137828,2177368,10214,25-34 years,3011736,Male,4169993.5
80,India,IND,2013,6494642,1275137828,2177368,10214,25-34 years,3011736,Female,2284372.5
80,India,IND,2013,6494642,1275137828,2177368,10214,25-34 years,3011736,Others,40276
80,India,IND,2013,6494642,1275137828,2177368,10214,35-49 years,558017,Male,4169993.5
80,India,IND,2013,6494642,1275137828,2177368,10214,35-49 years,558017,Female,2284372.5
80,India,IND,2013,6494642,1275137828,2177368,10214,35-49 years,558017,Others,40276
80,India,IND,2013,6494642,1275137828,2177368,10214,50-69 years,710110,Male,4169993.5
80,India,IND,2013,6494642,1275137828,2177368,10214,50-69 years,710110,Female,2284372.5
80,India,IND,2013,6494642,1275137828,2177368,10214,50-69 years,710110,Others,40276
80,India,IND,2013,6494642,1275137828,2177368,10214, 70+ years ,218976,Male,4169993.5
80,India,IND,2013,6494642,1275137828,2177368,10214, 70+ years ,218976,Female,2284372.5
80,India,IND,2013,6494642,1275137828,2177368,10214, 70+ years ,218976,Others,40276
81,Indonesia,IDN,2013,1422205,247188189,331358,740,5-14 years,8331,Male,939324.5
81,Indonesia,IDN,2013,1422205,247188189,331358,740,5-14 years,8331,Female,482034
81,Indonesia,IDN,2013,1422205,247188189,331358,740,5-14 years,8331,Others,846.5
81,Indonesia,IDN,2013,1422205,247188189,331358,740,15-24 years,747316,Male,939324.5
81,Indonesia,IDN,2013,1422205,247188189,331358,740,15-24 years,747316,Female,482034
81,Indonesia,IDN,2013,1422205,247188189,331358,740,15-24 years,747316,Others,846.5
81,Indonesia,IDN,2013,1422205,247188189,331358,740,25-34 years,582295,Male,939324.5
81,Indonesia,IDN,2013,1422205,247188189,331358,740,25-34 years,582295,Female,482034
81,Indonesia,IDN,2013,1422205,247188189,331358,740,25-34 years,582295,Others,846.5
81,Indonesia,IDN,2013,1422205,247188189,331358,740,35-49 years,127004,Male,939324.5
81,Indonesia,IDN,2013,1422205,247188189,331358,740,35-49 years,127004,Female,482034
